hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
410013,2021-01-29,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,92.3,89.6,81.1,57.0,54.7,13.9,12.6,0.0,0.0,83.7,8.6,8.6,7.1,7.1,0.0,0.0,0.0,0.0,0.0,646.0,627.0,568.0,399.0,383.0,97.0,88.0,0.0,0.0,586.0,60.0,60.0,50.0,50.0,26.0,26.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,952.0,270.0,70.0,441.0,0.0,0.0,False
410013,2020-06-26,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,121.0,,,48.1,,,,,,121.0,9.0,,,,,,,,,847.0,,,337.0,,,,,,847.0,63.0,,,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.825814 41.362798),,0,0,0,0,,,,,,,False
410009,2020-07-31,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,208.6,208.6,173.6,168.4,168.4,13.9,13.9,0.0,0.0,173.6,12.6,12.5,12.5,12.5,,,,,,1460.0,1460.0,1215.0,1179.0,1179.0,97.0,97.0,0.0,0.0,1215.0,88.0,75.0,75.0,75.0,14.0,14.0,,,,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,0,0,0,8.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,POINT (-71.477902 41.704478),[C410009-A],7,0,0,0,,,,,,,False
410007,2021-02-12,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,845.7,672.1,574.4,665.3,532.7,83.9,69.9,0.0,0.0,714.4,99.9,83.9,87.6,75.4,7.1,7.1,0.0,0.0,0.0,5920.0,4705.0,4021.0,4657.0,3729.0,587.0,489.0,0.0,0.0,5001.0,699.0,587.0,613.0,528.0,50.0,50.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21.0,0.0,,,5.0,6.0,,,,0.0,,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.0,0.0,POINT (-71.407049 41.811956),"[C410007-A, C410007-B]",7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410013,2021-05-21,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,57.7,57.7,83.9,69.9,0.0,0.0,88.0,9.0,9.0,6.0,6.0,7.1,0.0,0.0,0.0,0.0,665.0,665.0,616.0,404.0,404.0,8.0,489.0,0.0,0.0,616.0,63.0,63.0,42.0,42.0,50.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,192.0,15.0,548.0,0.0,0.0,False
410007,2021-09-10,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,749.1,644.4,545.4,577.9,519.3,24.1,18.6,0.0,0.0,610.0,90.3,74.9,76.0,63.6,5.7,4.4,,,,5244.0,4511.0,3818.0,4045.0,3635.0,169.0,130.0,19.0,10.0,4270.0,632.0,524.0,532.0,445.0,40.0,31.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,563.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2473.0,,POINT (-71.407049 41.811956),[C410007-A],7,7,7,7,,,,,,,False
410006,2020-08-28,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,127.0,110.6,80.6,80.3,86.0,24.1,18.6,0.0,0.0,82.0,8.1,8.1,76.0,63.6,0.0,0.0,,,,508.0,774.0,564.0,321.0,602.0,5.0,5.0,0.0,0.0,328.0,57.0,57.0,25.0,25.0,0.0,0.0,,,,4,7,7,4,7,7,7,7,7,4,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
412001,2021-03-26,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,200.0,167.1,167.1,196.7,167.1,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,600.0,1170.0,1170.0,590.0,1170.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3,7,7,3,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-71.46388 41.743742),[C412001-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410010,2020-04-17,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,296.0,,,175.7,,,,,,212.4,80.0,,,,,,,,,2072.0,,,1230.0,,,,,,1487.0,560.0,,,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.411562 41.8102),,0,0,0,0,,,,,,,False
410012,2020-10-30,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,245.9,245.9,40.4,40.4,,,275.0,16.0,16.0,14.3,14.3,4.7,4.3,0.0,0.0,0.0,2436.0,2436.0,1925.0,1721.0,1721.0,283.0,283.0,,,1925.0,112.0,96.0,86.0,86.0,33.0,26.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,7,7,7,16.0,0.0,0.0,0.0,,,6.0,,,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,0.0,POINT (-71.397562 41.851653),[C410012-A],7,7,7,7,,,,,,,False
410008,2021-09-10,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,118.0,118.0,93.0,74.1,74.1,4.1,4.1,0.0,0.0,93.0,6.0,6.0,5.6,5.6,4.7,4.3,0.0,0.0,0.0,826.0,826.0,651.0,519.0,519.0,29.0,29.0,0.0,0.0,651.0,42.0,42.0,39.0,39.0,17.0,17.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,POINT (-71.495882 41.431883),[C410008-A],7,7,7,7,,,,,,,False
410010,2021-09-17,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,169.0,93.7,93.7,150.0,84.7,4.1,4.1,0.0,0.0,169.0,70.0,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,507.0,281.0,281.0,450.0,254.0,29.0,29.0,0.0,0.0,507.0,210.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,POINT (-71.411562 41.8102),[C410010-A],3,3,3,3,,,,,,,False
410004,2021-07-09,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,139.6,103.6,74.6,95.9,65.6,10.6,5.6,0.0,0.0,110.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,977.0,725.0,522.0,671.0,459.0,74.0,39.0,0.0,0.0,774.0,56.0,56.0,56.0,56.0,14.0,14.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,POINT (-71.43458 41.834015),[C410004-A],7,7,7,7,0.0,482.0,1018.0,942.0,0.0,0.0,False
410007,2021-06-11,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,808.0,641.7,542.7,628.6,506.9,27.4,13.4,0.0,0.0,673.1,90.9,74.9,78.9,64.9,0.0,0.0,0.0,0.0,0.0,5656.0,4492.0,3799.0,4400.0,3548.0,192.0,94.0,0.0,0.0,4712.0,636.0,524.0,552.0,454.0,6.0,6.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,0.0,POINT (-71.407049 41.811956),[C410007-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410010,2021-08-20,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,171.9,97.1,97.1,155.6,87.0,27.4,13.4,0.0,0.0,171.9,65.7,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,680.0,680.0,1089.0,609.0,192.0,94.0,0.0,0.0,1203.0,460.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,POINT (-71.411562 41.8102),[C410010-A],7,7,7,7,,,,,,,False
410012,2021-04-09,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,237.0,237.0,30.9,25.9,0.0,0.0,275.0,16.0,16.0,14.0,14.0,6.1,6.1,0.0,0.0,0.0,2436.0,2436.0,1925.0,1659.0,1659.0,216.0,181.0,0.0,0.0,1925.0,112.0,112.0,98.0,98.0,43.0,43.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,0.0,POINT (-71.397562 41.851653),[C410012-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410006,2021-04-16,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,129.7,114.7,84.7,85.0,70.4,5.7,5.7,0.0,0.0,99.7,6.9,6.9,4.7,4.7,0.0,0.0,0.0,0.0,0.0,908.0,803.0,593.0,595.0,493.0,40.0,40.0,0.0,0.0,698.0,48.0,48.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410013,2020-08-14,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,114.0,106.3,102.0,56.7,57.6,5.7,0.0,0.0,0.0,111.5,8.4,8.4,6.6,6.6,0.0,0.0,,,,684.0,744.0,714.0,340.0,403.0,9.0,0.0,0.0,0.0,669.0,59.0,59.0,46.0,46.0,0.0,0.0,,,,6,7,7,6,7,7,7,7,7,6,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,,,,,,False
410010,2021-05-07,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,194.3,111.7,93.7,148.1,82.4,5.7,0.0,0.0,0.0,176.3,77.9,0.0,61.4,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,782.0,656.0,1037.0,577.0,12.0,12.0,0.0,0.0,1234.0,545.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,POINT (-71.411562 41.8102),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410004,2020-12-25,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,140.4,106.4,77.4,95.4,65.6,38.7,31.0,0.0,0.0,111.4,7.0,7.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,983.0,745.0,542.0,668.0,459.0,271.0,217.0,0.0,0.0,780.0,49.0,49.0,48.0,48.0,17.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,POINT (-71.43458 41.834015),[C410004-A],7,7,7,7,,,,,,,False
410012,2021-01-08,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,247.1,247.1,63.3,57.3,0.0,0.0,275.0,16.0,16.0,13.6,13.6,7.1,7.1,0.0,0.0,0.0,2436.0,2436.0,1925.0,1730.0,1730.0,443.0,401.0,0.0,0.0,1925.0,112.0,112.0,95.0,95.0,50.0,50.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,35.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,6.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,0.0,POINT (-71.397562 41.851653),[C410012-A],7,7,7,7,,,,,,,False
410009,2020-07-24,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,320.0,304.4,176.3,156.4,156.4,13.3,6.6,0.0,0.0,176.3,13.9,13.9,8.3,8.3,7.1,7.1,,,,2240.0,1522.0,1234.0,1095.0,1095.0,93.0,46.0,0.0,0.0,1234.0,97.0,97.0,58.0,58.0,9.0,7.0,,,,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,27.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0,6.0,0.0,0.0,0.0,47.0,0.0,0.0,4.0,0.0,4.0,12.0,9.0,15.0,0.0,0.0,610.0,,POINT (-71.477902 41.704478),[C410009-A],7,5,5,5,,,,,,,False
410011,2020-10-16,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,117.1,114.9,88.9,79.3,77.0,6.0,5.0,0.0,0.0,91.1,8.6,8.6,8.0,8.0,7.1,7.1,0.0,0.0,,820.0,804.0,622.0,555.0,539.0,42.0,35.0,0.0,0.0,638.0,60.0,60.0,56.0,56.0,9.0,7.0,0.0,0.0,11.0,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,4,4,4,9.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0,6.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,,POINT (-71.49621 42.00532),[C410011-A],7,7,7,7,,,,,,,False
412001,2020-10-30,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-71.46388 41.743742),[C412001-A],1,1,1,1,,,,,,,False
410006,2020-04-17,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,115.3,,,73.6,,,,,,115.3,9.4,,,,,,,,,807.0,,,515.0,,,,,,807.0,66.0,,,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.306193 41.497809),,0,0,0,0,,,,,,,False
410008,2021-06-18,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,98.7,98.7,73.7,66.4,66.4,0.0,0.0,0.0,0.0,73.7,6.0,6.0,4.9,4.9,0.0,0.0,0.0,0.0,0.0,691.0,691.0,516.0,465.0,465.0,0.0,0.0,0.0,0.0,516.0,42.0,42.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,POINT (-71.495882 41.431883),[C410008-A],7,7,7,7,0.0,653.0,39.0,1295.0,0.0,0.0,False
410009,2021-07-09,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,261.0,260.6,210.6,206.9,206.9,7.0,0.0,0.0,0.0,211.0,10.6,10.6,9.7,9.7,0.0,0.0,0.0,0.0,0.0,1827.0,1824.0,1474.0,1448.0,1448.0,49.0,15.0,0.0,0.0,1477.0,74.0,74.0,68.0,68.0,0.0,0.0,0.0,0.0,6.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,0.0,POINT (-71.477902 41.704478),[C410009-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
412001,2020-06-19,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,301.0,301.0,301.0,214.0,214.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.0,1505.0,1505.0,1070.0,1070.0,0.0,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,POINT (-71.46388 41.743742),[C412001-A],5,5,5,5,,,,,,,False
410011,2021-08-06,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,109.3,109.3,83.3,77.9,77.9,0.0,0.0,0.0,0.0,83.3,10.1,10.1,10.1,10.1,0.0,0.0,0.0,0.0,0.0,765.0,765.0,583.0,545.0,545.0,17.0,17.0,0.0,0.0,583.0,71.0,71.0,71.0,71.0,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,0.0,POINT (-71.49621 42.00532),[C410011-A],7,7,7,7,0.0,448.0,117.0,817.0,0.0,0.0,False
410009,2020-09-04,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,217.7,217.7,175.7,168.1,168.1,0.0,0.0,0.0,0.0,175.7,8.1,8.1,7.3,7.3,0.0,0.0,,,,1524.0,1524.0,1230.0,1177.0,1177.0,25.0,25.0,0.0,0.0,1230.0,57.0,57.0,51.0,51.0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,,POINT (-71.477902 41.704478),[C410009-A],7,7,7,7,,,,,,,False
